# Query Description
# Type of request:                 Extract data from a table
# Name of the selected table:      sophiescc
# Description of the table:        Cross-correlation functions (series truncated to the first observation)
# Object:                          GJ 411
# Display the fields:              $link[objname],date,$field[rv],fwhm,targetname,mjd,bjd
# Description of each column
# $link[objname]: ------ Designation of the object
# date: ---------------- Observation date
# $field[rv]: ---------- Radial velocity
# fwhm: ---------------- FWHM of the correlation peak
# targetname: ---------- Target name provided by the observer
# mjd: ----------------- Modified Julian date when observation started (rounded to integer)
# bjd: ----------------- Barycentric Julian date
#-------------- ---- -- --- ---- ---------- --- ---
$link[objname] date rv err fwhm targetname mjd bjd
#-------------- ---- -- --- ---- ---------- --- ---
HD095735	2019-02-28	-53.7393455505371	0.128366	6.7342	Gl411	58543	2458543.6011918
HD095735	2020-02-25	-84.6255111694336	0.00232195	4.59793	Gl411	58905	2458905.36467146
HD095735	2020-02-24	-84.6166305541992	0.000953583	4.60103	Gl411	58904	2458904.55975641
HD095735	2020-02-24	-84.6184234619141	0.000872386	4.59674	Gl411	58904	2458904.62736028
HD095735	2020-02-25	-84.6181564331055	0.00130634	4.59556	Gl411	58905	2458905.48114072
HD095735	2020-02-26	-84.6234436035156	0.00206195	4.60889	Gl411	58906	2458906.41006996
HD095735	2009-03-13	-84.6580657958984	0.00149267	4.66727	Gl411	54904	2454904.43378996
HD095735	2012-05-24	-84.6310577392578	0.000857926	4.61628	Gl411	56072	2456072.38310771
HD095735	2009-03-20	-84.6402893066406	0.00201673	4.66077	Gl411	54911	2454911.49345656
HD095735	2009-04-05	-84.6611251831055	0.000838666	4.63852	Gl411	54927	2454927.53377541
HD095735	2019-03-10	-84.6162490844727	0.00123025	4.60275	Gl411	58553	2458553.46115005
HD095735	2019-03-08	-84.6200637817383	0.000908626	4.60568	Gl411	58551	2458551.58686694
HD095735	2019-03-09	-84.6179885864258	0.00108469	4.60315	Gl411	58552	2458552.46946186
HD095735	2019-03-07	-84.618766784668	0.0010012	4.60085	Gl411	58550	2458550.45010964
HD095735	2009-04-29	-85.0442276000977		6.91716	Gl411	54951	2454951.40416705
HD095735	2009-04-29	-84.524543762207		3.54211	Gl411	54951	2454951.40416705
HD095735	2013-03-20	-84.6385803222656	0.00108826	4.65527	Gl411	56372	2456372.53271458
HD095735	2020-01-28	-84.6157913208008	0.00105529	4.59804	Gl411	58877	2458877.6643256
HD095735	2018-12-17	-84.6150970458984	0.000825983	4.60381	Gl411	58470	2458470.69482497
HD095735	2013-01-21	-84.63720703125	0.00105886	4.6498	Gl411	56314	2456314.56576631
HD095735	2011-02-26	-84.65673828125	0.00114776	4.63493	Gl411	55619	2455619.4886833
HD095735	2011-11-13	-84.6388244628906	0.000883264	4.6128	Gl411	55879	2455879.70679237
HD095735	2020-03-10	-84.6223373413086	0.0014379	4.58786	Gl411	58919	2458919.35697998
HD095735	2013-01-26	-84.6344680786133	0.00116097	4.6466	Gl411	56319	2456319.63427693
HD095735	2020-01-12	-84.6186828613281	0.00101009	4.59685	Gl411	58861	2458861.58845601
HD095735	2020-01-11	-84.6187286376953	0.0008835	4.60271	Gl411	58860	2458860.58020255
HD095735	2020-01-10	-84.6201019287109	0.00103842	4.59809	Gl411	58859	2458859.59639381
HD095735	2019-12-07	-84.6155700683594	0.000887104	4.59645	Gl411	58825	2458825.66307658
HD095735	2020-02-23	-84.6163864135742	0.00129428	4.60401	Gl411	58903	2458903.60002598
HD095735	2020-02-23	-84.6174697875977	0.000891527	4.59864	Gl411	58903	2458903.42801254
HD095735	2019-06-12	-84.6121063232422	0.00109887	4.58506	Gl411	58647	2458647.37832346
HD095735	2020-01-24	-84.6591033935547	0.0272212	4.53777	Gl411	58873	2458873.66816097
