Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
92001,9826,apf,racf.212,2456662.810031,17.65,4.945802,-1,23924.0
92002,9826,apf,racf.213,2456662.811061,19.38,4.945176,-1,25364.0
92003,9826,apf,racf.219,2456662.830365,15.25,4.566,-1,34185.0
92004,9826,apf,racf.220,2456662.831638,25.88,4.673263,-1,34261.0
92005,9826,apf,racf.221,2456662.8329,23.89,5.08367,-1,32917.0
92006,9826,apf,racg.224,2456663.856069,78.95,5.004264,-1,34128.0
92007,9826,apf,racg.225,2456663.857504,74.32,4.766087,-1,33731.0
92008,9826,apf,racg.226,2456663.859032,67.12,4.959585,-1,33658.0
92009,9826,apf,racl.199,2456674.741831,-24.02,4.771263,-1,32161.0
92010,9826,apf,racl.200,2456674.742953,-18.68,4.787193,-1,33080.0
92011,9826,apf,racl.201,2456674.744087,-31.43,4.714918,-1,33168.0
92012,9826,apf,racm.175,2456675.693184,-24.63,4.386131,-1,32678.0
92013,9826,apf,racm.176,2456675.694248,-17.92,4.874115,-1,32556.0
92014,9826,apf,racm.177,2456675.695325,-17.79,4.823978,-1,33335.0
92015,9826,apf,racm.196,2456675.782678,-13.17,4.608254,-1,31587.0
92016,9826,apf,racm.197,2456675.783743,-12.20,4.70355,-1,30799.0
92017,9826,apf,racm.198,2456675.784819,-8.15,4.694059,-1,31855.0
92018,9826,apf,racr.161,2456689.674918,22.63,4.804461,-1,18034.0
92019,9826,apf,racr.162,2456689.676122,26.55,4.642503,-1,17544.0
92020,9826,apf,racr.163,2456689.677395,28.56,4.996193,-1,18242.0
92021,9826,apf,racr.176,2456689.776935,30.04,5.335411,-1,17877.0
92022,9826,apf,racr.177,2456689.7783,25.06,5.317721,-1,18016.0
92023,9826,apf,racr.178,2456689.779701,21.89,5.360763,-1,18494.0
92024,9826,apf,racw.171,2456705.69179,145.94,5.450587,-1,15685.0
92025,9826,apf,racw.172,2456705.692843,138.75,5.599797,-1,15323.0
92026,9826,apf,racw.173,2456705.693839,142.42,5.154317,-1,15346.0
92027,9826,apf,radb.166,2456724.648112,117.10,5.927492,-1,15288.0
92028,9826,apf,radb.167,2456724.649142,117.12,5.905026,-1,15717.0
92029,9826,apf,radb.168,2456724.650183,121.02,5.469513,-1,15316.0
92030,9826,apf,raen.208,2456817.976362,-39.92,6.52347,-1,13076.0
92031,9826,apf,raen.209,2456817.977809,-32.04,6.685373,-1,14691.0
92032,9826,apf,raen.210,2456817.979198,-33.04,6.421027,-1,13455.0
