Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
92813,9826,lick,rd17.26,2451812.932617,-49.66,9.184663,-1,47379.0
92814,9826,lick,rd17.49,2451813.800781,-87.56,9.424964,-1,48149.0
92815,9826,lick,rd17.50,2451813.8125,-77.67,8.800958,-1,47663.0
92816,9826,lick,rd17.51,2451813.824219,-73.64,9.802639,-1,50224.0
92817,9826,lick,rd17.52,2451813.841797,-80.14,9.357546,-1,50659.0
92818,9826,lick,rd17.81,2451814.862305,2.10,10.235623,-1,50402.0
92819,9826,lick,rd17.82,2451814.874023,26.35,9.664278,-1,51611.0
92820,9826,lick,rd17.83,2451814.885742,20.12,9.399545,-1,48507.0
92821,9826,lick,rd17.84,2451814.897461,22.08,10.186387,-1,47270.0
92822,9826,lick,rd17.130,2451815.910156,64.18,10.646777,-1,41423.0
92823,9826,lick,rd17.131,2451815.919922,49.23,9.527174,-1,40726.0
92824,9826,lick,rd17.157,2451816.78125,-2.23,11.23862,-1,38659.0
92825,9826,lick,rd17.158,2451816.792969,-5.18,9.550973,-1,52047.0
92826,9826,lick,rd17.159,2451816.806641,-24.07,9.899597,-1,51644.0
92827,9826,lick,rd17.160,2451816.820312,-22.92,9.634223,-1,55020.0
92828,9826,lick,rd18.21,2451822.832031,-69.98,10.537198,-1,52068.0
92829,9826,lick,rd18.22,2451822.849609,-64.54,9.333038,-1,72401.0
92830,9826,lick,rd18.63,2451823.802734,-24.78,9.769303,-1,89207.0
92831,9826,lick,rd18.64,2451823.820312,-32.76,9.491783,-1,66763.0
92832,9826,lick,rd18.65,2451823.835938,-20.50,10.036225,-1,68364.0
92833,9826,lick,rd18.103,2451824.850586,55.79,10.948058,-1,44864.0
92834,9826,lick,rd18.104,2451824.862305,46.49,10.253116,-1,47548.0
92835,9826,lick,rd18.105,2451824.874023,52.19,10.522023,-1,47925.0
92836,9826,lick,rd18.144,2451825.796875,-1.96,9.789142,-1,42222.0
92837,9826,lick,rd18.145,2451825.807617,5.97,10.510153,-1,42284.0
92838,9826,lick,rd18.146,2451825.818359,-1.16,10.344306,-1,41231.0
92839,9826,lick,rd18.188,2451826.801758,-73.88,10.123847,-1,35569.0
92840,9826,lick,rd18.189,2451826.8125,-88.84,10.81023,-1,37981.0
92841,9826,lick,rd18.190,2451826.823242,-75.75,10.456276,-1,37822.0
92842,9826,lick,rd18.226,2451830.81543,-31.16,10.668281,-1,45558.0
92843,9826,lick,rd18.227,2451830.831055,-18.24,11.53135,-1,43473.0
92844,9826,lick,rd19.16,2451831.776367,-93.72,10.944623,-1,45160.0
92845,9826,lick,rd19.17,2451831.791992,-86.93,10.363804,-1,45984.0
92846,9826,lick,rd22.60,2451837.78418,-0.20,11.07014,-1,34710.0
92847,9826,lick,rd22.61,2451837.792969,-9.96,11.855662,-1,37338.0
92848,9826,lick,rd27.19,2451865.766602,84.47,10.342898,-1,64381.0
92849,9826,lick,rd27.20,2451865.787109,85.37,10.506147,-1,65755.0
92850,9826,lick,rd27.21,2451865.805664,92.06,9.50861,-1,68659.0
92851,9826,lick,rd27.56,2451866.708008,113.32,10.552031,-1,62354.0
92852,9826,lick,rd27.57,2451866.727539,102.36,9.847678,-1,62334.0
92853,9826,lick,rd29.54,2451877.757812,-2.80,11.074243,-1,42589.0
92854,9826,lick,rd29.55,2451877.769531,-14.18,9.923034,-1,41772.0
92855,9826,lick,rd30.11,2451881.611328,60.96,9.877087,-1,55844.0
