,target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,vsinflag,metflag
138877,HD22049,53.22956,-9.45695,2458768.7385967,-6.815208,1.01382,16450.011484,1.409388,-20.216181,0.596894,16451.689072,0.491904,-5.135649,0.609583,14.372568,10.970891,-10.160168,4.010864,0.530833,0.00069,0.221259,0.000641,0.286123,0.000821,0,6.385394,41.55525,0.040514,16,131.8,2458768.73859,12.870817,12.870968,0,-9999999,1.120541,-0.163373,0.81948,0.557047,1.320759,0.43,30,14.392528,10.967757,2019-10-12T05:36:57.746,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.6096593387718e-05,7.06343275759952e-07,0,0
138878,HD22049,53.22956,-9.45695,2458768.7393452,-6.625199,0.976559,16450.618003,1.3914,-20.024761,0.531149,16452.295716,0.437707,-5.38731,0.545158,17.460008,12.526729,-7.692018,3.6921,0.531403,0.000615,0.220982,0.000568,0.286137,0.00073,0,6.382995,41.545616,0.036944,16,148.0,2458768.73934,12.868738,12.868883,0,-9999999,1.120541,-0.161962,0.81948,0.557172,1.32076,0.56,30,17.482387,12.522248,2019-10-12T05:37:58.519,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.44932518208051e-05,6.27192761458094e-07,0,0
138879,HD22049,53.22956,-9.45695,2458773.8594915,3.85485,1.296541,16461.409222,1.360341,-8.708465,0.401851,16462.858703,0.325336,5.706845,0.418431,7.3871,9.274827,6.175745,3.31458,0.538654,0.000423,0.22164,0.000397,0.290039,0.000507,0,6.407261,41.431842,0.035091,16,210.3,2458773.85948,10.479972,10.480123,0,-9999999,1.121527,0.674285,1.232694,0.327954,1.320865,0.49,30,7.356796,9.283662,2019-10-17T08:30:43.975,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.79992337134543e-05,6.44457760501688e-07,0,0
138880,HD22049,53.22956,-9.45695,2458773.860196,3.867033,1.295594,16461.745744,1.359944,-8.694953,0.398781,16463.195343,0.323668,5.586408,0.41619,19.077428,9.662521,6.715269,3.147375,0.537281,0.000423,0.222292,0.000398,0.291512,0.000508,0,6.407318,41.43745,0.034443,16,210.4,2458773.86019,10.478129,10.478281,0,-9999999,1.121527,0.675613,1.232695,0.328072,1.320866,0.5,30,19.043724,9.672557,2019-10-17T08:31:44.538,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.79604232677068e-05,7.05800599942771e-07,0,0
138881,HD22049,53.22956,-9.45695,2458773.8609054,3.985116,1.293878,16462.177973,1.358297,-8.575533,0.393167,16463.62769,0.316673,5.871665,0.409835,13.458104,10.410355,6.835176,3.29087,0.537342,0.000411,0.221623,0.000387,0.291952,0.000495,0,6.407465,41.446812,0.035985,16,216.0,2458773.8609,10.476278,10.476417,0,-9999999,1.121527,0.676951,1.232696,0.32819,1.320867,0.51,30,13.455364,10.417943,2019-10-17T08:32:45.531,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.77459046448669e-05,8.06547803140258e-07,0,0
138882,HD22049,53.22956,-9.45695,2458774.8502301,-4.948246,1.28972,16454.190998,1.355671,-17.58393,0.379298,16455.244247,0.305275,-2.906726,0.396425,7.191168,10.973771,6.319101,3.340728,0.53709,0.000396,0.216929,0.000372,0.29257,0.000476,0,6.410697,41.427994,0.043445,16,225.1,2458774.85022,10.084429,10.084558,0,-9999999,1.121718,0.601916,1.232685,-0.068469,1.320852,0.49,30,7.137397,10.970221,2019-10-18T08:17:20.792,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.73961730630379e-05,7.65664932154166e-07,0,0
138883,HD22049,53.22956,-9.45695,2458774.8509264,-4.92644,1.292274,16453.885903,1.357333,-17.560811,0.387889,16454.939268,0.312568,-2.82158,0.406291,0.893305,11.22447,7.606159,3.143787,0.536423,0.000406,0.217429,0.000382,0.292839,0.000488,0,6.410716,41.42846,0.040448,16,219.7,2458774.85092,10.082571,10.082709,0,-9999999,1.121718,0.603229,1.232685,-0.068353,1.320853,0.47,30,0.86214,11.220154,2019-10-18T08:18:21.556,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.66613099020287e-05,6.62081736029307e-07,0,0
138884,HD22049,53.22956,-9.45695,2458774.851643,-5.245315,1.290272,16453.472654,1.356167,-17.878335,0.381164,16454.526139,0.307462,-2.734857,0.398658,9.549755,11.522146,7.574977,3.169938,0.53632,0.000405,0.217617,0.000379,0.292012,0.000484,0,6.408789,41.435735,0.039123,16,221.2,2458774.85164,10.080663,10.080802,0,-9999999,1.121718,0.60458,1.232686,-0.068233,1.320854,0.5,30,9.523487,11.518584,2019-10-18T08:19:22.569,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.69492281863926e-05,7.15774655704033e-07,0,0
138885,HD22049,53.22956,-9.45695,2458775.8329801,-7.877899,1.3225,16450.965251,1.37868,-20.555986,0.479099,16452.053301,0.395177,-5.854746,0.493064,8.968519,11.311399,1.275661,3.550957,0.536417,0.000547,0.22088,0.000504,0.291733,0.000646,0,6.403573,41.471222,0.044927,16,166.5,2458775.83298,9.707533,9.707666,0,-9999999,1.121907,0.559513,1.232668,-0.033857,1.320831,0.51,30,8.934584,11.304803,2019-10-19T07:52:26.949,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.772897689037e-05,7.65359422242251e-07,0,0
138886,HD22049,53.22956,-9.45695,2458775.8336757,-8.94691,1.339223,16449.892895,1.390534,-21.623685,0.523496,16450.981061,0.434727,-6.715984,0.536784,10.556707,11.74773,0.637838,3.457789,0.535744,0.000593,0.222516,0.000554,0.29164,0.000707,0,6.401448,41.467606,0.045813,16,152.5,2458775.83367,9.705608,9.705749,0,-9999999,1.121907,0.560824,1.232668,-0.033741,1.320832,0.48,30,10.52784,11.741221,2019-10-19T07:53:27.942,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.71006505906869e-05,6.31534646006941e-07,0,0
138887,HD22049,53.22956,-9.45695,2458775.8343909,-8.483379,1.340346,16450.629066,1.390704,-21.158806,0.526359,16451.717352,0.435269,-6.306302,0.539167,7.074306,11.334757,-0.711281,3.693601,0.535878,0.000596,0.220672,0.000554,0.290996,0.000709,0,6.400853,41.481371,0.046724,16,151.9,2458775.83439,9.703632,9.703771,0,-9999999,1.121907,0.562173,1.232669,-0.033621,1.320832,0.52,30,7.060582,11.330625,2019-10-19T07:54:28.536,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.83844649240545e-05,7.77665618920715e-07,0,0
138888,HD22049,53.22956,-9.45695,2458776.8453409,-7.802988,1.380215,16451.95551,1.419675,-20.451065,0.620883,16453.018244,0.520425,-5.111477,0.632187,14.353881,11.479007,-9.615553,3.762496,0.537396,0.000717,0.216706,0.000677,0.291784,0.000864,0,6.39059,41.547101,0.044204,16,125.5,2458776.84534,9.246376,9.246501,0,-9999999,1.122102,0.589522,1.23268,-0.059368,1.320846,0.48,30,14.308113,11.474277,2019-10-20T08:10:13.009,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.84042787371966e-05,7.06808281975177e-07,0,0
138889,HD22049,53.22956,-9.45695,2458776.846061,-7.587139,1.38293,16451.322092,1.420843,-20.233859,0.626892,16452.384946,0.523602,-5.624103,0.637221,8.638997,10.285282,-8.851826,3.960717,0.5392,0.000731,0.215877,0.000684,0.29163,0.000876,0,6.390835,41.541895,0.042984,16,124.0,2458776.84605,9.244452,9.244588,0,-9999999,1.122102,0.59088,1.23268,-0.059248,1.320847,0.5,30,8.596045,10.279423,2019-10-20T08:11:14.622,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.94282578254473e-05,9.8508700164151e-07,0,0
138890,HD22049,53.22956,-9.45695,2458776.8467635,-6.26307,1.384048,16452.768618,1.422066,-18.908465,0.629354,16453.83159,0.526908,-3.765023,0.641045,14.004731,12.724706,-7.528217,3.623587,0.536642,0.000729,0.217637,0.000689,0.292942,0.00088,0,6.392414,41.542924,0.043533,16,123.7,2458776.84676,9.242579,9.24271,0,-9999999,1.122102,0.592205,1.232681,-0.05913,1.320848,0.49,30,13.935388,12.72187,2019-10-20T08:12:15.615,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.84798422392592e-05,1.01668138811153e-06,0,0
138891,HD22049,53.22956,-9.45695,2458777.8552826,-5.08579,1.341941,16454.001297,1.392047,-17.005212,0.530359,16455.172048,0.439461,-1.957347,0.542931,29.156108,11.6481,-6.101771,3.648017,0.537305,0.000596,0.216418,0.00056,0.292181,0.000716,0,6.390769,41.523955,0.041026,16,150.7,2458777.85527,8.789323,8.789481,0,-9999999,1.122297,1.318178,1.23269,0.048454,1.320859,0.5,30,29.124658,11.647366,2019-10-21T08:24:28.686,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.76693655099596e-05,7.80978996657444e-07,0,0
138892,HD22049,53.22956,-9.45695,2458777.8559969,-5.781856,1.322103,16454.122287,1.378157,-17.699931,0.477945,16455.293157,0.393249,-2.586218,0.492013,23.515989,12.904705,-6.310538,3.535066,0.537655,0.000533,0.21742,0.000499,0.292122,0.000637,0,6.390693,41.525211,0.039086,16,169.0,2458777.85599,8.787482,8.787611,0,-9999999,1.122297,1.319525,1.232691,0.048573,1.32086,0.53,30,23.476532,12.903214,2019-10-21T08:25:29.499,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.75967332508766e-05,7.29906477352551e-07,0,0
138893,HD22049,53.22956,-9.45695,2458777.8566889,-5.216795,1.318891,16454.120566,1.375504,-17.133565,0.468984,16455.291552,0.383845,-2.075179,0.482293,17.222185,11.356676,-6.329409,3.669476,0.538252,0.000513,0.215023,0.00048,0.292433,0.000616,0,6.391003,41.521278,0.039999,16,174.7,2458777.85669,8.785703,8.785829,0,-9999999,1.122297,1.320829,1.232691,0.048689,1.320861,0.49,30,17.183518,11.355628,2019-10-21T08:26:30.493,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.83068404704292e-05,6.91406292209604e-07,0,0
138894,HD22049,53.22956,-9.45695,2458780.8764889,-11.964863,1.71834,16446.198452,1.639197,-23.236649,1.197125,16447.476776,0.970678,-8.040557,1.203292,21.109395,12.026507,-20.29283,4.414901,0.529789,0.00128,0.220506,0.001255,0.283111,0.001604,0,6.371323,41.610777,0.034697,16,69.9,2458780.87648,7.424254,7.424407,0,-9999999,1.122878,1.965814,1.232714,0.155446,1.32089,0.45,30,21.14793,12.0187,2019-10-24T08:54:55.147,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.47424044610772e-05,1.08605746579377e-06,0,0
138895,HD22049,53.22956,-9.45695,2458780.8771986,-9.47322,1.725383,16448.322911,1.646564,-20.743668,1.207212,16449.601354,0.983066,-5.572851,1.213419,44.582053,13.217725,-25.00023,4.982924,0.530525,0.0013,0.223826,0.001281,0.286999,0.001634,0,6.368906,41.63712,0.041444,16,69.0,2458780.87719,7.422616,7.422781,0,-9999999,1.122878,1.967152,1.232715,0.155565,1.320891,0.47,30,44.609739,13.211391,2019-10-24T08:55:55.861,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.59954163516928e-05,1.05252259949648e-06,0,0
138896,HD22049,53.22956,-9.45695,2458780.8779012,-11.450677,1.730625,16447.394539,1.651681,-22.7198,1.214691,16448.6731,0.991611,-7.40641,1.219626,19.259105,13.255758,-20.420967,4.49042,0.532263,0.001308,0.220016,0.001282,0.282799,0.001638,0,6.373736,41.619694,0.039578,16,68.5,2458780.87789,7.420999,7.42116,0,-9999999,1.122879,1.968477,1.232716,0.155682,1.320892,0.46,30,19.285443,13.249559,2019-10-24T08:56:56.864,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.59426829834319e-05,8.34869802333672e-07,0,0
138897,HD22049,53.22956,-9.45695,2458781.642399,-7.229283,1.289847,16452.240151,1.353384,-18.942436,0.379945,16453.479509,0.295332,-4.204634,0.397053,21.195778,10.960272,-9.282445,3.305836,0.532389,0.000415,0.216465,0.000383,0.286309,0.000491,0,6.378413,41.572283,0.03581,16,219.0,2458781.64239,7.622057,7.622224,0,-9999999,1.123026,1.524447,1.232618,0.116332,1.320767,0.5,30,21.17127,10.952482,2019-10-25T03:17:46.615,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.55638336767022e-05,5.55588727725357e-07,0,0
138898,HD22049,53.22956,-9.45695,2458781.6431178,-6.470219,1.292016,16452.932317,1.355253,-18.182017,0.387244,16454.171795,0.303784,-3.675129,0.405561,16.753171,11.309612,-8.921637,3.326267,0.532577,0.000426,0.216788,0.000394,0.285422,0.000504,0,6.378205,41.56459,0.036033,16,213.4,2458781.64311,7.620378,7.620551,0,-9999999,1.123026,1.525802,1.232618,0.116452,1.320767,0.52,30,16.725257,11.303839,2019-10-25T03:18:48.119,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.53135757072594e-05,6.35896833258559e-07,0,0
138899,HD22049,53.22956,-9.45695,2458781.6438116,-6.217108,1.288857,16453.28782,1.35265,-17.927597,0.376573,16454.527414,0.291953,-3.370806,0.394376,14.953646,11.237234,-9.593345,3.225766,0.532768,0.000404,0.216523,0.000375,0.284789,0.000479,0,6.376154,41.574495,0.035417,16,223.7,2458781.6438,7.618752,7.618905,0,-9999999,1.123026,1.52711,1.232618,0.116568,1.320767,0.49,30,14.911147,11.23324,2019-10-25T03:19:48.962,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.50832014308282e-05,7.46423856114494e-07,0,0
138900,HD22049,53.22956,-9.45695,2458782.8388558,-3.218438,1.343082,16454.429001,1.364087,-14.583995,0.533278,16457.3298,0.43816,0.13995,0.544829,11.190558,10.919848,-8.655872,3.342894,0.531413,0.000622,0.221956,0.000579,0.285589,0.000741,0,6.384094,41.543741,0.029612,16,146.3,2458782.83886,6.624914,6.62506,0,-9999999,1.123256,1.872043,1.232673,1.777543,1.291801,0.51,30,11.191134,10.920112,2019-10-26T08:00:37.739,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.66343878198225e-05,7.71705499761602e-07,0,0
138901,HD22049,53.22956,-9.45695,2458782.8395525,-2.802631,1.328048,16455.536511,1.352758,-14.166874,0.494194,16458.437426,0.4015,0.414557,0.507725,5.239187,9.731079,-9.007904,3.302013,0.532478,0.000562,0.221935,0.000524,0.285826,0.000671,0,6.381448,41.548466,0.034278,16,161.2,2458782.83955,6.62309,6.623246,0,-9999999,1.123256,1.873356,1.232674,1.777659,1.291802,0.48,30,5.264643,9.732216,2019-10-26T08:01:38.833,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.65025708798084e-05,8.47733534097632e-07,0,0
138902,HD22049,53.22956,-9.45695,2458782.8402659,-4.075553,1.332599,16454.557229,1.356405,-15.438451,0.506295,16457.458263,0.413619,-0.756003,0.5196,10.866637,10.693146,-9.098024,3.517982,0.530892,0.000574,0.222669,0.000537,0.286,0.000687,0,6.382822,41.552264,0.034842,16,157.5,2458782.84026,6.621226,6.62138,0,-9999999,1.123256,1.874701,1.232675,1.777778,1.291803,0.5,30,10.872535,10.692486,2019-10-26T08:02:39.866,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.59679035924469e-05,6.77666565067585e-07,0,0
138903,HD22049,53.22956,-9.45695,2458783.85038,3.935069,1.288031,16463.490989,1.352744,-7.52069,0.373512,16464.642636,0.292,6.902349,0.389773,9.728367,10.124183,-2.342729,3.130649,0.53879,0.000385,0.216984,0.000359,0.291609,0.000458,0,6.392453,41.485687,0.029851,16,234.2,2458783.85037,6.144486,6.144638,0,-9999999,1.123451,1.781841,1.232685,0.028196,1.320852,0.48,30,9.768553,10.136088,2019-10-27T08:17:12.400,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.67935105013398e-05,6.53969745770939e-07,0,0
138904,HD22049,53.22956,-9.45695,2458783.8511015,3.247685,1.284868,16462.613966,1.350209,-8.206713,0.362452,16463.765734,0.280021,6.502453,0.379183,8.508845,11.386352,-2.958263,3.146708,0.538165,0.000361,0.217263,0.000339,0.292059,0.000433,0,6.393536,41.489032,0.029322,16,247.9,2458783.8511,6.142684,6.142821,0,-9999999,1.123451,1.783201,1.232685,0.028317,1.320853,0.51,30,8.530931,11.395884,2019-10-27T08:18:13.843,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.68553135024499e-05,5.84182743339063e-07,0,0
138905,HD22049,53.22956,-9.45695,2458783.8518009,2.915527,1.290026,16461.910728,1.354183,-8.537553,0.380332,16463.062612,0.29859,6.076731,0.396984,8.752581,10.545512,-3.334732,3.307407,0.538157,0.000386,0.216411,0.000363,0.290916,0.000463,0,6.391283,41.484807,0.030949,16,231.4,2458783.85179,6.140942,6.141096,0,-9999999,1.123451,1.78452,1.232686,0.028433,1.320854,0.49,30,8.76803,10.55718,2019-10-27T08:19:14.866,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.75934942407605e-05,7.80808162174502e-07,0,0
138906,HD22049,53.22956,-9.45695,2458784.6616583,5.599965,1.328262,16465.224277,0.926926,-6.182746,0.494922,16466.746473,0.40215,8.517617,0.50593,3.206022,8.780263,2.677778,3.442088,0.538628,0.000583,0.216539,0.000537,0.291692,0.000687,0,6.406839,41.443582,0.029841,16,157.8,2458784.66165,6.224418,6.224601,0,-9999999,1.123607,1.454889,1.232612,0.398589,0.835145,0.5,30,3.245779,8.787794,2019-10-28T03:45:24.802,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.87303124577034e-05,7.16726845677865e-07,0,0
138907,HD22049,53.22956,-9.45695,2458784.6623651,6.161613,1.306986,16465.456706,0.904453,-5.619765,0.434604,16466.97902,0.347231,9.346779,0.447207,2.385445,8.554951,3.778882,3.311264,0.539275,0.000508,0.217186,0.000466,0.292885,0.000596,0,6.408952,41.442997,0.029703,16,181.9,2458784.66236,6.222578,6.222742,0,-9999999,1.123607,1.456222,1.232611,0.398707,0.835144,0.5,30,2.40501,8.567949,2019-10-28T03:46:25.866,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.89832935959876e-05,6.48293484200724e-07,0,0
138908,HD22049,53.22956,-9.45695,2458784.6630675,6.146975,1.298917,16464.599483,0.896532,-5.633079,0.4097,16466.121915,0.326043,9.257377,0.423039,1.483405,9.170377,3.928062,3.246426,0.540058,0.000478,0.217167,0.000437,0.292513,0.000559,0,6.406142,41.439962,0.027328,16,193.5,2458784.66306,6.220746,6.220905,0,-9999999,1.123608,1.457546,1.232611,0.398824,0.835144,0.49,30,1.496818,9.183329,2019-10-28T03:47:26.849,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.76048380047918e-05,6.08724465238315e-07,0,0
138909,HD22049,53.22956,-9.45695,2458785.6526608,2.974763,1.332218,16461.283067,1.386024,-8.76222,0.505437,16462.490742,0.420294,6.07147,0.515847,10.120096,9.250783,8.543876,3.413975,0.539073,0.000657,0.221408,0.000584,0.29136,0.000748,0,6.415533,41.414479,0.03544,16,145.6,2458785.65265,5.792223,5.792388,0,-9999999,1.123798,1.500617,1.232614,0.083877,1.320763,0.56,30,10.148718,9.256243,2019-10-29T03:32:23.964,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.8319307563963e-05,6.31789264228763e-07,0,0
138910,HD22049,53.22956,-9.45695,2458785.6533377,2.799222,1.334136,16461.382788,1.38798,-8.936485,0.510471,16462.590576,0.426703,6.309637,0.519833,11.705034,8.755293,9.221771,3.147341,0.538717,0.000648,0.221469,0.000583,0.292547,0.000748,0,6.417848,41.41762,0.033029,16,145.9,2458785.65333,5.790497,5.790649,0,-9999999,1.123798,1.501893,1.232614,0.08399,1.320762,0.5,30,11.728808,8.762661,2019-10-29T03:33:24.247,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.82755592682525e-05,7.79168023602028e-07,0,0
138911,HD22049,53.22956,-9.45695,2458785.6540359,3.475609,1.335888,16462.504547,1.388674,-8.258781,0.515034,16463.712452,0.428956,6.61353,0.525411,-5.793252,9.324263,10.00455,3.167715,0.538387,0.000675,0.221509,0.0006,0.293441,0.000771,0,6.416987,41.420382,0.032319,16,142.0,2458785.65403,5.788711,5.788878,0,-9999999,1.123798,1.503209,1.232614,0.084107,1.320762,0.49,30,-5.78905,9.330836,2019-10-29T03:34:24.871,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.83888536642435e-05,5.40743155777298e-07,0,0
138912,HD22049,53.22956,-9.45695,2458786.861134,-6.527046,0.976159,16455.861432,1.373495,-16.369498,0.459109,16457.005748,0.376562,-1.116848,0.471263,3.163681,9.339126,6.332542,3.315291,0.538493,0.000502,0.218209,0.000474,0.291356,0.000602,0,6.412999,41.418825,0.042197,16,178.9,2458786.86113,4.752902,4.753026,0,-9999999,1.124031,3.395148,0.861455,0.020285,1.320867,0.75,40,3.131641,9.338354,2019-10-30T08:32:21.005,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.78324619858478e-05,6.58406307518418e-07,0,0
138913,HD22049,53.22956,-9.45695,2458786.8622466,-5.96265,0.999195,16455.931514,1.385506,-15.803004,0.506243,16457.076015,0.41825,-0.572307,0.518164,4.112797,9.53645,6.343738,3.588324,0.538411,0.000552,0.21747,0.000523,0.291881,0.000667,0,6.40988,41.421792,0.04057,16,162.0,2458786.86225,4.75033,4.750463,0,-9999999,1.124031,3.397245,0.861457,0.02047,1.320869,0.51,30,4.119939,9.535987,2019-10-30T08:34:11.831,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.96652263347888e-05,8.05128498126278e-07,0,0
138914,HD22049,53.22956,-9.45695,2458786.8629425,-5.294246,1.011164,16457.436214,1.392231,-15.133288,0.529473,16458.580832,0.440012,0.121129,0.540379,7.920119,8.50177,5.830659,3.525686,0.539306,0.000592,0.216592,0.000556,0.290736,0.000709,0,6.413997,41.411315,0.042003,16,152.3,2458786.86294,4.748728,4.748868,0,-9999999,1.124031,3.398558,0.861458,0.020587,1.32087,0.48,30,7.919868,8.502126,2019-10-30T08:35:12.855,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.85857032662561e-05,1.00655276507775e-06,0,0
138915,HD22049,53.22956,-9.45695,2458791.6712083,-7.77877,1.28148,16452.016959,1.36301,-20.062138,0.419959,16453.235967,0.336747,-4.992473,0.435198,-1.648586,8.779891,-7.948216,3.270654,0.531077,0.000475,0.216444,0.000439,0.284891,0.000562,0,6.382418,41.553138,0.045651,16,191.8,2458791.6712,2.976506,2.976665,0,-9999999,1.124957,0.954232,1.210712,0.094051,1.320757,0.49,30,-1.672534,8.772189,2019-11-04T03:59:01.278,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.5280859409349e-05,6.89712749981453e-07,0,0
138916,HD22049,53.22956,-9.45695,2458791.6719318,-7.919717,1.296264,16452.470558,1.372841,-20.201721,0.463117,16453.689686,0.374559,-5.55502,0.476296,-0.392339,10.178478,-9.264945,3.341808,0.531283,0.000533,0.21562,0.000491,0.284814,0.00063,0,6.38062,41.555532,0.044402,16,171.5,2458791.67193,2.974471,2.974618,0,-9999999,1.124957,0.955596,1.210712,0.094171,1.320756,0.52,30,-0.419264,10.172446,2019-11-04T04:00:02.881,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.59763795060884e-05,6.50793587016605e-07,0,0
138917,HD22049,53.22956,-9.45695,2458791.6726235,-7.719662,1.285271,16452.055782,1.365703,-20.000362,0.43139,16453.275026,0.347487,-5.03228,0.445491,8.01123,8.837573,-9.010861,3.381274,0.531866,0.000492,0.215714,0.000453,0.285067,0.000581,0,6.383489,41.560224,0.043182,16,185.7,2458791.67262,2.972522,2.972666,0,-9999999,1.124957,0.9569,1.210712,0.094287,1.320756,0.48,30,8.009221,8.831469,2019-11-04T04:01:03.844,-9999999,K5,0104.C-0863(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K1,3.53853400578411e-05,6.36022211182043e-07,0,0
