,target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,vsinflag,metflag
126326,HD39091,84.294074,-80.462055,2453296.8675574,-47.485958,1.174531,10638.477635,1.197384,-50.045801,0.818149,10638.570309,0.686361,-49.530077,0.828022,8.633053,10.17653,-51.828779,3.3887,0.401042,0.000599,0.352009,0.000911,0.474374,0.001181,0,7.648693,41.384903,-5e-05,11,116.5,2453296.86755,-6.695586,-6.695625,0,-9999999,0.406399,-2.174006,0.842707,-0.313725,0.98114,0.48,60,8.635862,10.133162,2004-10-18T08:49:31.726,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,5.21197590203447e-06,8.57979067111884e-07,0,0
126327,HD39091,84.294074,-80.462055,2453296.8686468,-46.04483,1.162988,10639.229361,1.190304,-48.605015,0.80149,10639.319989,0.673934,-47.919576,0.811559,-6.350918,9.46887,-48.187075,4.133058,0.401588,0.000596,0.352783,0.000902,0.477115,0.001172,0,7.648231,41.383768,-0.002542,11,117.8,2453296.86864,-6.695996,-6.696033,0,-9999999,0.406401,-2.174348,0.842708,-0.315773,0.981141,0.52,60,-6.345883,9.433935,2004-10-18T08:51:03.455,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.49145699237164e-06,7.69124993033355e-07,0,0
126328,HD39091,84.294074,-80.462055,2453296.8696882,-46.234699,1.146634,10638.127885,1.179858,-48.795211,0.777568,10638.216557,0.655306,-48.16752,0.787264,5.457625,8.816896,-46.304165,3.706162,0.40213,0.000585,0.352752,0.00088,0.475936,0.001142,0,7.64952,41.375012,-0.000543,11,120.9,2453296.86968,-6.696387,-6.696423,0,-9999999,0.406402,-2.174675,0.842708,-0.31773,0.981141,0.49,60,5.456581,8.784873,2004-10-18T08:52:35.234,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.83480019508141e-06,7.56963522416694e-07,0,0
126329,HD39091,84.294074,-80.462055,2453296.8707641,-49.81158,1.20826,10635.353759,1.218896,-52.37243,0.865872,10635.440411,0.723234,-51.682494,0.875195,-13.999469,9.387379,-50.403359,3.840363,0.400676,0.000629,0.351671,0.000961,0.476921,0.00125,0,7.648972,41.384565,5.9e-05,11,110.5,2453296.87076,-6.696791,-6.696826,0,-9999999,0.406404,-2.175013,0.842708,-0.319752,0.981142,0.52,60,-13.988724,9.353862,2004-10-18T08:54:06.393,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.97929293051759e-06,9.32695116348709e-07,0,0
126330,HD39091,84.294074,-80.462055,2453296.8718121,-48.823816,1.148996,10636.328643,1.181543,-51.384995,0.781047,10636.413326,0.658333,-50.694698,0.791652,7.470145,10.29952,-52.54697,3.972437,0.40108,0.000578,0.353955,0.000878,0.475672,0.001138,0,7.644128,41.386387,0.003155,11,121.2,2453296.87181,-6.697184,-6.697225,0,-9999999,0.406405,-2.175342,0.842709,-0.321722,0.981142,0.5,60,7.473664,10.261277,2004-10-18T08:55:38.142,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.98209576262114e-06,6.895427835256e-07,0,0
126331,HD39091,84.294074,-80.462055,2453296.8728222,-45.260148,1.183939,10638.788716,1.201984,-47.821644,0.831597,10638.871501,0.694351,-47.256219,0.84277,-5.780465,7.453078,-56.489833,4.176712,0.401455,0.000601,0.353088,0.000919,0.477699,0.001194,0,7.646942,41.404675,-0.003338,11,115.7,2453296.87282,-6.697563,-6.697601,0,-9999999,0.406406,-2.17566,0.842709,-0.323621,0.981143,0.44,60,-5.771778,7.394157,2004-10-18T08:57:09.011,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.45313149160573e-06,8.61474675208061e-07,0,0
126332,HD39091,84.294074,-80.462055,2454047.7954785,1.395578,0.968681,10688.213767,1.017848,1.122945,0.488506,10689.285424,0.366736,1.662191,0.500657,-0.333005,7.359143,-30.779219,3.081149,0.40224,0.000336,0.360959,0.000492,0.484432,0.000638,0,7.647687,41.276213,-3.7e-05,11,215.4,2454047.79558,-5.352474,-5.352566,0,-9999999,1.440763,0.113204,0.836483,-0.369106,0.949483,0.43,300,-0.312664,7.36082,2006-11-08T07:04:40.265,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.95168737959872e-06,3.85972769143439e-07,0,0
126333,HD39091,84.294074,-80.462055,2454049.7759944,-1.15025,0.919813,10684.831033,0.98321,-1.579089,0.514828,10686.244919,0.387537,-1.123142,0.526498,9.226072,6.953251,-31.413876,3.199379,0.401532,0.000359,0.351203,0.000519,0.48388,0.000673,0,7.646761,41.28585,-0.001754,11,204.2,2454049.77609,-5.178848,-5.178942,1,-9999999,1.443491,-0.043002,0.762239,-0.029605,0.903613,0.42,374,9.246715,6.952737,2006-11-10T06:36:11.973,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.80130615701399e-06,4.36701386396055e-07,0,0
126334,HD39091,84.294074,-80.462055,2454051.7884344,1.093352,0.979193,10688.48727,0.966266,1.040308,0.603613,10689.774746,0.455266,1.458398,0.614182,-2.288932,7.548059,-32.306323,3.204617,0.401617,0.000426,0.351329,0.000622,0.472845,0.000806,0,7.649686,41.294868,-0.002614,11,171.1,2454051.78854,-5.009092,-5.009189,0,-9999999,1.446263,0.332793,0.771019,-0.158787,0.852293,0.48,374,-2.283008,7.549271,2006-11-12T06:53:47.333,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.83526261049994e-06,5.27629687793136e-07,0,0
126335,HD39091,84.294074,-80.462055,2454051.7930811,1.265068,0.951406,10688.125847,0.951112,1.210565,0.557406,10689.404595,0.422148,1.734248,0.568383,-1.647455,7.170625,-31.637191,3.315603,0.402186,0.000396,0.350765,0.000576,0.476185,0.00075,0,7.647288,41.290582,0.001994,11,184.6,2454051.79318,-5.010644,-5.010739,0,-9999999,1.446269,0.331333,0.77102,-0.167521,0.852294,0.46,373,-1.639362,7.172415,2006-11-12T07:00:36.286,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.09538086321747e-06,4.89589065114474e-07,0,0
126336,HD39091,84.294074,-80.462055,2454053.85292,5.302837,0.748814,10692.065773,0.759757,4.603505,0.326883,10693.252073,0.234263,5.244275,0.344863,3.268656,6.186411,-28.966371,2.929935,0.401363,0.000218,0.352124,0.000314,0.486147,0.000409,0,7.650184,41.266955,0.002312,11,336.8,2454053.85303,-4.848536,-4.848629,0,-9999999,1.449107,-0.313495,0.673699,-0.262807,0.722739,0.47,280,3.268199,6.192735,2006-11-14T08:27:29.446,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.26573183527241e-06,2.69989485939321e-07,0,0
126337,HD39091,84.294074,-80.462055,2454053.8566142,4.36639,0.786641,10690.618887,0.782655,3.665898,0.406117,10691.798249,0.300323,4.281333,0.421876,-2.944868,6.490166,-33.501673,2.831188,0.401939,0.000279,0.352032,0.000402,0.486107,0.000524,0,7.646158,41.29305,-0.001946,11,263.1,2454053.85673,-4.849593,-4.849685,0,-9999999,1.449112,-0.314656,0.673701,-0.26975,0.722741,0.48,280,-2.926261,6.494963,2006-11-14T08:32:45.832,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.479420248464e-06,3.72802881633142e-07,0,0
126338,HD39091,84.294074,-80.462055,2454055.8416563,7.893623,0.7327,10694.863224,0.720776,6.69329,0.413163,10695.147886,0.306529,7.209614,0.427307,-1.705798,6.505644,-31.57145,3.019562,0.40322,0.000277,0.361642,0.000406,0.487352,0.000528,0,7.649079,41.286017,-0.0008,11,260.5,2454055.84176,-4.657197,-4.657287,0,-9999999,1.451846,-0.814497,0.6051,-1.167184,0.652348,0.48,374,-1.693232,6.512719,2006-11-16T08:10:31.341,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.25271975576591e-06,3.19055337281761e-07,0,0
126339,HD39091,84.294074,-80.462055,2454055.8463944,7.558981,0.72644,10693.788333,0.716271,6.35716,0.401953,10694.064096,0.295774,6.926589,0.417853,-6.409829,6.000748,-30.565171,3.012943,0.403297,0.000266,0.361374,0.00039,0.487421,0.000507,0,7.649496,41.279569,0.001842,11,271.1,2454055.84651,-4.658565,-4.658656,0,-9999999,1.451853,-0.815985,0.605102,-1.17609,0.652351,0.48,374,-6.392547,6.005907,2006-11-16T08:17:20.723,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.8456308728164e-06,3.76743199995189e-07,0,0
126340,HD39091,84.294074,-80.462055,2455111.8696883,-30.871623,0.790157,10654.683753,1.01705,-32.628878,0.352726,10657.058924,0.267867,-32.25569,0.368356,-3.867913,6.695544,-26.654022,3.031421,0.402895,0.000243,0.356402,0.000348,0.483579,0.000454,0,7.655918,41.274567,-0.001371,11,304.0,2455111.86968,-7.055171,-7.055182,0,-9999999,2.906469,-1.371418,0.707059,-0.531298,0.981141,0.5,450,-3.867406,6.640673,2009-10-07T08:48:57.807,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.50565634624752e-06,3.16915268683622e-07,0,0
126341,HD39091,84.294074,-80.462055,2455111.8751672,-30.82371,0.779425,10655.031854,1.011734,-32.582686,0.327974,10657.396735,0.246906,-31.913333,0.344557,-2.698597,6.682765,-27.229332,3.184199,0.402878,0.000225,0.356571,0.000321,0.482338,0.000419,0,7.657486,41.282774,-0.001116,11,329.0,2455111.87516,-7.057372,-7.057384,0,-9999999,2.906477,-1.373139,0.707062,-0.541596,0.981144,0.48,450,-2.697385,6.630053,2009-10-07T08:57:00.203,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.53713521370074e-06,2.74802864517471e-07,0,0
126342,HD39091,84.294074,-80.462055,2455115.8546063,-31.10494,1.003126,10655.453659,1.061766,-31.893313,0.522143,10658.525561,0.40586,-31.534587,0.532815,-0.306738,6.767196,-28.514783,3.317537,0.402796,0.000378,0.36089,0.000542,0.487546,0.000706,0,7.654232,41.277495,-0.001286,11,196.4,2455115.8546,-6.952662,-6.952672,0,-9999999,2.911958,-0.402536,0.856521,0.159944,0.981135,0.51,450,-0.287627,6.72549,2009-10-11T08:27:18.282,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,8.08351959281738e-06,4.43463201829296e-07,0,0
126343,HD39091,84.294074,-80.462055,2455115.8602422,-30.544199,1.013553,10655.263772,1.068349,-31.334342,0.541901,10658.325089,0.422776,-30.784867,0.553134,-10.701915,7.239802,-27.011323,3.238287,0.403634,0.000393,0.360356,0.000562,0.488998,0.000735,0,7.656726,41.270691,-0.00198,11,189.1,2455115.86023,-6.954873,-6.954882,0,-9999999,2.911966,-0.404307,0.856523,0.149351,0.981137,0.52,450,-10.691116,7.201701,2009-10-11T08:35:20.738,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,4.50458082972573e-06,5.80574823626001e-07,0,0
126344,HD39091,84.294074,-80.462055,2455123.8636316,-33.855735,0.986607,10653.210708,0.992348,-34.768909,0.489652,10655.297868,0.380418,-34.32537,0.501402,-8.438077,5.900066,-28.667651,3.476931,0.40365,0.000353,0.35403,0.000504,0.477321,0.000656,0,7.655241,41.281993,-0.002663,11,211.3,2455123.86363,-6.65678,-6.656804,0,-9999999,2.92299,-0.527337,0.856525,-0.83583,0.916535,0.46,300,-8.422719,5.845759,2009-10-19T08:42:05.308,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.48407827786658e-06,4.42362098743994e-07,0,0
126345,HD39091,84.294074,-80.462055,2455123.8677828,-33.784742,1.001462,10652.834304,1.001676,-34.69922,0.51893,10654.913668,0.404122,-34.313221,0.530599,-4.956127,6.613704,-27.725335,3.679893,0.403802,0.000375,0.353097,0.000535,0.477442,0.000698,0,7.654873,41.279585,-0.000138,11,198.7,2455123.86777,-6.658337,-6.658358,0,-9999999,2.922996,-0.528641,0.856527,-0.843632,0.916537,0.55,300,-4.936082,6.577348,2009-10-19T08:47:36.976,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.3949174578679e-06,4.95639538435221e-07,0,0
126346,HD39091,84.294074,-80.462055,2455123.8716355,-34.035785,0.994104,10652.911693,0.996745,-34.951473,0.504581,10654.983821,0.391735,-34.545608,0.51687,-3.496771,6.611555,-29.012652,3.822575,0.403146,0.00036,0.352786,0.000516,0.477386,0.000673,0,7.657055,41.283139,-0.000508,11,205.9,2455123.87163,-6.659778,-6.6598,1,-9999999,2.923001,-0.529852,0.856528,-0.850873,0.916539,0.51,300,-3.486192,6.570496,2009-10-19T08:53:21.854,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.57883657058299e-06,4.38674282908752e-07,0,0
126347,HD39091,84.294074,-80.462055,2455124.8587671,-29.507734,0.962896,10656.507308,1.038846,-30.38631,0.439928,10659.30228,0.341428,-29.985208,0.45328,-3.680142,7.048231,-30.663643,3.167144,0.403348,0.000315,0.353564,0.00045,0.476996,0.000586,0,7.651875,41.292688,-0.000852,11,236.2,2455124.85876,-6.607546,-6.607568,0,-9999999,2.924361,-0.492739,0.856523,-0.129389,0.981137,0.5,250,-3.676939,7.009228,2009-10-20T08:35:19.914,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.08722433273425e-06,4.176208865546e-07,0,0
126348,HD39091,84.294074,-80.462055,2455124.8619146,-29.58866,0.971185,10655.800295,1.043635,-30.468224,0.457784,10658.589356,0.355728,-30.141691,0.470329,-2.164743,7.140271,-30.253949,3.290579,0.402644,0.000329,0.353832,0.000471,0.477202,0.000613,0,7.652714,41.285679,-0.000773,11,226.0,2455124.8619,-6.608721,-6.60874,0,-9999999,2.924365,-0.493728,0.856524,-0.135304,0.981138,0.46,250,-2.14338,7.110198,2009-10-20T08:40:01.860,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.95789496733171e-06,4.34697074267297e-07,0,0
126349,HD39091,84.294074,-80.462055,2455124.8654112,-30.936319,0.98876,10654.993524,1.053753,-31.816982,0.493975,10657.776018,0.384396,-31.469884,0.506187,1.785518,6.477286,-29.727015,3.866003,0.404021,0.000357,0.353387,0.00051,0.47734,0.000664,0,7.654059,41.280858,-0.000281,11,208.7,2455124.8654,-6.610025,-6.610044,1,-9999999,2.92437,-0.494826,0.856526,-0.141876,0.981139,0.54,250,1.805526,6.444456,2009-10-20T08:44:43.976,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.94399936706957e-06,4.40306310269398e-07,0,0
126350,HD39091,84.294074,-80.462055,2455126.8293619,-31.712739,0.939993,10656.480093,0.826428,-32.706727,0.387264,10657.374864,0.294215,-32.310453,0.40286,-2.490111,6.295994,-32.210592,3.212426,0.40367,0.000263,0.348644,0.00038,0.47274,0.000495,0,7.652054,41.299334,0.000461,11,278.3,2455126.82936,-6.495666,-6.495694,0,-9999999,2.927075,-0.608152,0.856512,-2.032304,0.772283,0.51,300,-2.476985,6.247645,2009-10-22T07:52:35.028,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,5.57559918500886e-06,3.95816928007957e-07,0,0
126351,HD39091,84.294074,-80.462055,2455126.8331692,-32.244891,0.93551,10656.422213,0.823397,-33.240075,0.37625,10657.309833,0.285586,-32.818458,0.392026,-3.604883,6.990878,-34.465702,3.302621,0.403167,0.000256,0.34894,0.000369,0.472972,0.000481,0,7.651303,41.3049,-0.000319,11,286.5,2455126.83316,-6.497072,-6.497097,0,-9999999,2.92708,-0.609348,0.856513,-2.03946,0.772285,0.5,300,-3.601296,6.9417,2009-10-22T07:58:06.985,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.99525352142987e-06,3.15158200122837e-07,0,0
126352,HD39091,84.294074,-80.462055,2455126.8370119,-30.706161,0.931323,10657.871341,0.820169,-31.702552,0.365712,10658.751745,0.276136,-31.06256,0.382136,-5.974245,6.017694,-32.969486,3.320508,0.402931,0.000249,0.348284,0.000357,0.47262,0.000466,0,7.651159,41.301947,0.000117,11,295.7,2455126.83701,-6.498493,-6.498523,0,-9999999,2.927086,-0.610555,0.856515,-2.046682,0.772286,0.5,300,-5.961625,5.965476,2009-10-22T08:03:39.004,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.96797203037145e-06,3.21828417222084e-07,0,0
126353,HD39091,84.294074,-80.462055,2455128.8588123,-31.034268,0.708392,10655.168139,0.659173,-32.225584,0.366484,10657.781437,0.279549,-31.650179,0.382225,-4.791462,7.064671,-33.545202,3.134943,0.403047,0.00025,0.350675,0.00036,0.485498,0.00047,0,7.651804,41.301067,-0.001129,11,293.9,2455128.85881,-6.397626,-6.397664,1,-9999999,2.929871,-0.80548,0.606225,-0.316573,0.596961,0.48,300,-4.779488,7.021521,2009-10-24T08:35:12.306,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.88307875372118e-06,3.53983896439469e-07,0,0
126354,HD39091,84.294074,-80.462055,2455128.8627317,-29.123234,0.722911,10657.193451,0.66828,-30.315781,0.393814,10659.799388,0.300387,-30.007112,0.408752,-1.394424,6.667271,-33.197564,3.054448,0.403137,0.000269,0.350624,0.000388,0.485395,0.000505,0,7.650807,41.304911,-0.001385,11,273.0,2455128.86272,-6.399046,-6.399082,1,-9999999,2.929876,-0.806711,0.606227,-0.323939,0.596963,0.5,300,-1.385981,6.632508,2009-10-24T08:40:44.955,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.00275583438517e-06,3.80512584934031e-07,0,0
126355,HD39091,84.294074,-80.462055,2455128.8665346,-29.428205,0.727345,10656.792101,0.671875,-30.621947,0.401891,10659.390895,0.308298,-30.110335,0.416308,-2.770608,6.926275,-34.452106,3.295271,0.402995,0.000276,0.350038,0.000398,0.484637,0.000518,0,7.651164,41.300464,-0.001214,11,266.0,2455128.86653,-6.400418,-6.400456,1,-9999999,2.929881,-0.807905,0.60623,-0.331087,0.596966,0.49,300,-2.750433,6.887561,2009-10-24T08:46:16.533,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.68379494703803e-06,3.41282809917503e-07,0,0
126356,HD39091,84.294074,-80.462055,2455129.8578346,-31.258069,0.649257,10654.52198,0.729886,-32.553081,0.422583,10657.424522,0.325952,-32.162554,0.436575,-5.795715,6.886838,-32.065653,3.583776,0.402842,0.000296,0.352097,0.000425,0.485167,0.000553,0,7.65052,41.291979,-0.000443,11,249.6,2455129.85783,-6.339938,-6.339976,1,-9999999,2.931247,-0.909175,0.492908,-0.028705,0.653061,0.49,250,-5.785686,6.848896,2009-10-25T08:34:11.165,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.33613437467891e-06,4.08946366495216e-07,0,0
126357,HD39091,84.294074,-80.462055,2455129.8610972,-30.364032,0.664166,10655.31673,0.738424,-31.660069,0.445147,10658.213144,0.344643,-31.337176,0.458889,-7.552297,7.350216,-29.888043,3.395421,0.403332,0.000313,0.351819,0.00045,0.484656,0.000585,0,7.652739,41.291224,-0.00208,11,236.0,2455129.86109,-6.341112,-6.341152,0,-9999999,2.931251,-0.9102,0.49291,-0.034837,0.653063,0.49,250,-7.54027,7.313714,2009-10-25T08:38:53.061,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.92897955050121e-06,3.94433507174751e-07,0,0
126358,HD39091,84.294074,-80.462055,2455129.8642969,-31.589006,0.705774,10653.94431,0.761523,-32.886048,0.505128,10656.834715,0.391692,-32.454175,0.517284,-7.577396,6.967065,-32.320406,3.882529,0.403324,0.000357,0.351796,0.000514,0.484549,0.000668,0,7.651818,41.289039,-0.000456,11,206.7,2455129.8643,-6.342259,-6.342302,1,-9999999,2.931256,-0.911205,0.492912,-0.040851,0.653065,0.47,250,-7.568597,6.932351,2009-10-25T08:43:34.526,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,8.22192364369093e-06,4.03325493718939e-07,0,0
126359,HD39091,84.294074,-80.462055,2455133.8348338,-30.81432,1.010792,10654.584845,1.066788,-31.623977,0.536736,10657.455245,0.418841,-31.258139,0.547919,-10.898787,6.49953,-30.051113,3.845031,0.402701,0.000381,0.360014,0.000549,0.487122,0.000715,0,7.65614,41.282878,-0.001641,11,193.5,2455133.83483,-6.084175,-6.084214,0,-9999999,2.936725,-0.42382,0.856514,-0.066325,0.981127,0.5,450,-10.881271,6.464392,2009-10-29T07:59:28.513,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.02216996177564e-06,4.77895052550403e-07,0,0
126360,HD39091,84.294074,-80.462055,2455133.8406158,-31.255569,1.002368,10654.799548,1.061554,-32.067042,0.520694,10657.659088,0.405318,-31.696049,0.531701,-5.249352,6.355649,-29.045092,3.71267,0.402131,0.000369,0.359259,0.00053,0.486334,0.000691,0,7.653321,41.284029,-0.00025,11,200.0,2455133.84061,-6.086234,-6.086272,0,-9999999,2.936733,-0.425636,0.856516,-0.077193,0.981129,0.54,450,-5.240133,6.319186,2009-10-29T08:07:30.089,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,5.75248986753614e-06,5.04907455838217e-07,0,0
126361,HD39091,84.294074,-80.462055,2455135.8138,-33.270548,0.905255,10653.36937,1.004787,-34.044869,0.293057,10656.152885,0.216796,-33.3529,0.312313,-3.149056,6.00797,-29.433789,3.039713,0.402492,0.000197,0.350838,0.000282,0.482998,0.000366,0,7.654354,41.285854,-0.000822,11,375.9,2455135.81379,-5.942516,-5.942553,0,-9999999,2.939451,-0.388485,0.856507,-0.155936,0.98112,0.5,450,-3.137459,5.938599,2009-10-31T07:29:14.625,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,7.15893295889832e-06,2.55809234923586e-07,0,0
126362,HD39091,84.294074,-80.462055,2455135.8193301,-32.104366,0.906662,10653.988221,1.005456,-32.880424,0.297369,10656.761349,0.219868,-32.370765,0.316112,-2.788131,6.027006,-29.514149,3.04461,0.402707,0.0002,0.35142,0.000285,0.484928,0.000371,0,7.654482,41.283089,-0.000623,11,371.5,2455135.81933,-5.944475,-5.944516,0,-9999999,2.939458,-0.390222,0.856509,-0.16633,0.981121,0.49,450,-2.77402,5.972402,2009-10-31T07:37:16.932,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.77505400877058e-06,2.73591548849517e-07,0,0
126363,HD39091,84.294074,-80.462055,2455138.8317704,-30.264446,0.717189,10656.682454,0.845988,-31.34029,0.359255,10659.05363,0.270725,-30.802079,0.374216,0.555948,6.232855,-25.452681,3.200188,0.403682,0.000246,0.34631,0.000351,0.469965,0.000457,0,7.656946,41.26505,0.000769,11,301.5,2455138.83177,-5.734954,-5.734998,0,-9999999,2.943608,-0.690008,0.620723,-0.572432,0.801501,0.5,425,0.562079,6.19215,2009-11-03T07:55:24.845,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.39163726566175e-06,2.93640587508482e-07,0,0
126364,HD39091,84.294074,-80.462055,2455138.8370706,-29.566396,0.705601,10657.285577,0.839729,-30.643905,0.33552,10659.646799,0.250475,-30.139846,0.352465,-0.386038,6.360131,-26.384215,3.312706,0.403474,0.000226,0.346086,0.000323,0.469222,0.000421,0,7.657303,41.267461,-0.001156,11,327.3,2455138.83707,-5.73678,-5.736823,0,-9999999,2.943615,-0.691673,0.620725,-0.582393,0.801503,0.5,425,-0.373535,6.319403,2009-11-03T08:03:02.790,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G3,6.74721268276149e-06,3.18417216805073e-07,0,0
