Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
4495,10700,lick,rd17.53,2451813.857422,-5.19,4.876853,-1,53804.0
4496,10700,lick,rd17.54,2451813.865234,0.59,5.161632,-1,52590.0
4497,10700,lick,rd17.55,2451813.874023,-3.48,5.229945,-1,53085.0
4498,10700,lick,rd17.56,2451813.881836,-4.22,5.427054,-1,53373.0
4499,10700,lick,rd17.85,2451814.90918,0.44,5.035801,-1,47668.0
4500,10700,lick,rd17.86,2451814.917969,-1.30,5.17479,-1,59763.0
4501,10700,lick,rd17.87,2451814.927734,1.10,4.625959,-1,59751.0
4502,10700,lick,rd17.88,2451814.9375,-3.43,5.108272,-1,58974.0
4503,10700,lick,rd17.126,2451815.862305,3.62,4.893114,-1,56950.0
4504,10700,lick,rd17.127,2451815.871094,-2.11,4.80618,-1,57411.0
4505,10700,lick,rd17.128,2451815.879883,6.15,5.10746,-1,57468.0
4506,10700,lick,rd17.129,2451815.887695,-2.66,4.804356,-1,56398.0
4507,10700,lick,rd17.163,2451816.893555,4.43,5.340307,-1,43301.0
4508,10700,lick,rd17.164,2451816.90332,1.86,5.610939,-1,53462.0
4509,10700,lick,rd17.165,2451816.913086,-0.77,5.274891,-1,47059.0
4510,10700,lick,rd17.166,2451816.922852,-0.58,5.197943,-1,43722.0
4511,10700,lick,rd18.17,2451822.787109,-4.89,5.541477,-1,42534.0
4512,10700,lick,rd18.18,2451822.795898,0.60,5.457967,-1,53964.0
4513,10700,lick,rd18.19,2451822.806641,15.56,5.530463,-1,52164.0
4514,10700,lick,rd18.20,2451822.817383,6.06,5.607984,-1,47213.0
4515,10700,lick,rd18.25,2451822.922852,2.86,5.700795,-1,42327.0
4516,10700,lick,rd18.26,2451822.931641,5.44,6.284591,-1,43811.0
4517,10700,lick,rd18.27,2451822.94043,-4.79,5.678626,-1,44026.0
4518,10700,lick,rd18.59,2451823.760742,1.96,6.040359,-1,46587.0
4519,10700,lick,rd18.60,2451823.768555,4.96,6.080594,-1,47919.0
4520,10700,lick,rd18.61,2451823.777344,0.28,5.606402,-1,47853.0
4521,10700,lick,rd18.62,2451823.785156,1.34,5.699616,-1,47828.0
4522,10700,lick,rd18.68,2451823.914062,-1.84,4.367506,-1,95107.0
4523,10700,lick,rd18.69,2451823.9375,4.31,5.732706,-1,45835.0
4524,10700,lick,rd18.99,2451824.803711,-5.59,5.72078,-1,46830.0
4525,10700,lick,rd18.100,2451824.814453,-5.79,4.64821,-1,70636.0
4526,10700,lick,rd18.101,2451824.826172,-1.97,5.061416,-1,72243.0
4527,10700,lick,rd18.102,2451824.837891,-4.26,5.397452,-1,71240.0
4528,10700,lick,rd18.106,2451824.886719,-0.24,5.225029,-1,70938.0
4529,10700,lick,rd18.107,2451824.899414,-5.34,5.057821,-1,72988.0
4530,10700,lick,rd18.108,2451824.911133,-4.33,4.988555,-1,73697.0
4531,10700,lick,rd18.109,2451824.922852,-6.17,5.27161,-1,67163.0
4532,10700,lick,rd18.141,2451825.765625,-3.43,5.036118,-1,80006.0
4533,10700,lick,rd18.142,2451825.77832,0.76,6.125839,-1,42467.0
4534,10700,lick,rd18.143,2451825.786133,1.85,5.540712,-1,44562.0
4535,10700,lick,rd18.149,2451825.888672,-0.10,5.510178,-1,45545.0
4536,10700,lick,rd18.150,2451825.897461,-10.93,5.551348,-1,44521.0
4537,10700,lick,rd18.151,2451825.905273,-8.04,5.890748,-1,43209.0
4538,10700,lick,rd18.152,2451825.914062,-4.36,6.012856,-1,42005.0
4539,10700,lick,rd18.184,2451826.766602,2.62,6.318162,-1,38314.0
4540,10700,lick,rd18.185,2451826.774414,-4.52,6.048782,-1,40489.0
4541,10700,lick,rd18.186,2451826.783203,-8.50,5.203297,-1,42094.0
4542,10700,lick,rd18.187,2451826.791016,-1.75,5.882836,-1,40550.0
4543,10700,lick,rd18.193,2451826.90918,-11.47,5.713058,-1,45510.0
4544,10700,lick,rd18.194,2451826.917969,-10.58,5.760576,-1,43589.0
4545,10700,lick,rd18.195,2451826.926758,-8.46,5.146564,-1,49646.0
4546,10700,lick,rd18.224,2451830.785156,-10.09,5.26278,-1,58349.0
4547,10700,lick,rd18.225,2451830.800781,-7.05,5.611899,-1,69254.0
4548,10700,lick,rd19.14,2451831.735352,-8.68,5.276767,-1,71667.0
4549,10700,lick,rd19.15,2451831.756836,-9.31,5.456375,-1,91022.0
4550,10700,lick,rd19.20,2451831.873047,-8.65,6.103235,-1,28540.0
4551,10700,lick,rd19.21,2451831.884766,-10.72,5.67731,-1,46986.0
4552,10700,lick,rd19.22,2451831.896484,-8.93,5.451939,-1,55876.0
4553,10700,lick,rd20.15,2451833.798828,-8.10,5.087176,-1,65182.0
4554,10700,lick,rd20.16,2451833.810547,-0.69,4.800561,-1,67407.0
4555,10700,lick,rd20.17,2451833.822266,0.27,5.260156,-1,64127.0
4556,10700,lick,rd20.55,2451834.730469,-5.55,4.688641,-1,68944.0
4557,10700,lick,rd20.56,2451834.743164,-4.11,4.940473,-1,70954.0
4558,10700,lick,rd20.57,2451834.754883,-0.62,4.592578,-1,74531.0
4559,10700,lick,rd20.63,2451834.916016,-2.51,4.361653,-1,73380.0
4560,10700,lick,rd20.64,2451834.927734,-2.85,4.822454,-1,68736.0
4561,10700,lick,rd22.15,2451836.730469,-5.27,5.847765,-1,38185.0
4562,10700,lick,rd22.16,2451836.740234,-10.67,5.77241,-1,58494.0
4563,10700,lick,rd22.17,2451836.751953,-9.07,5.457518,-1,60567.0
4564,10700,lick,rd22.22,2451836.875,-3.91,5.12621,-1,60529.0
4565,10700,lick,rd22.23,2451836.887695,-6.56,5.435261,-1,57059.0
4566,10700,lick,rd22.24,2451836.897461,-4.89,5.69104,-1,50528.0
4567,10700,lick,rd22.54,2451837.686523,-9.21,5.715777,-1,53888.0
4568,10700,lick,rd22.55,2451837.696289,-7.24,6.053845,-1,51636.0
4569,10700,lick,rd22.56,2451837.707031,-3.84,5.398231,-1,57957.0
4570,10700,lick,rd22.57,2451837.71582,-11.41,5.950208,-1,52615.0
4571,10700,lick,rd22.65,2451837.891602,-9.04,5.439021,-1,49290.0
4572,10700,lick,rd22.66,2451837.900391,-6.28,6.633964,-1,42450.0
4573,10700,lick,rd22.67,2451837.912109,-10.34,5.86488,-1,55813.0
4574,10700,lick,rd22.68,2451837.921875,-5.00,6.159573,-1,46103.0
4575,10700,lick,rd23.14,2451839.706055,-8.28,5.630082,-1,57184.0
4576,10700,lick,rd23.15,2451839.72168,-6.86,5.803787,-1,61058.0
4577,10700,lick,rd23.16,2451839.736328,-2.44,5.483654,-1,62612.0
4578,10700,lick,rd23.17,2451839.750977,-1.65,5.677147,-1,63266.0
4579,10700,lick,rd23.19,2451839.808594,-7.06,5.618372,-1,56633.0
4580,10700,lick,rd23.20,2451839.81543,-4.40,5.738437,-1,62115.0
