Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
3626,10700,apf,rafy.238,2456894.939813,2.64,2.580221,-1,17344.0
3627,10700,apf,rafy.239,2456894.940646,-2.49,2.763438,-1,18221.0
3628,10700,apf,rafz.242,2456895.953256,-3.52,2.694883,-1,16415.0
3629,10700,apf,rafz.243,2456895.954136,0.35,2.746098,-1,17090.0
3630,10700,apf,rafz.244,2456895.954992,-0.49,2.828864,-1,15790.0
3631,10700,apf,ragb.210,2456898.959584,-1.71,2.557079,-1,13459.0
3632,10700,apf,ragb.211,2456898.960544,-0.69,2.712033,-1,14703.0
3633,10700,apf,ragb.212,2456898.961482,-1.07,2.493154,-1,15233.0
3634,10700,apf,ragd.227,2456900.977397,-0.16,2.86663,-1,10537.0
3635,10700,apf,ragd.228,2456900.978647,1.41,2.661942,-1,10784.0
3636,10700,apf,ragd.229,2456900.980059,-2.92,2.685822,-1,9699.0
3637,10700,apf,rage.225,2456903.989633,-5.77,2.236632,-1,16385.0
3638,10700,apf,rage.226,2456903.99049,2.98,2.291651,-1,17318.0
3639,10700,apf,rage.227,2456903.991346,-0.18,2.323561,-1,18825.0
3640,10700,apf,ragf.223,2456905.983614,-1.29,2.359766,-1,17498.0
3641,10700,apf,ragf.224,2456905.984482,-6.13,2.39401,-1,16815.0
3642,10700,apf,ragf.225,2456905.985362,-4.93,2.377338,-1,16872.0
3643,10700,apf,ragg.245,2456906.975561,0.60,2.433863,-1,16129.0
3644,10700,apf,ragg.246,2456906.976453,-4.30,2.472849,-1,16038.0
3645,10700,apf,ragg.247,2456906.977344,-4.81,2.290527,-1,16610.0
3646,10700,apf,ragh.223,2456908.953955,-0.47,2.530024,-1,18362.0
3647,10700,apf,ragh.224,2456908.9548,1.58,2.520848,-1,17879.0
3648,10700,apf,ragh.225,2456908.955645,-2.02,2.447019,-1,19128.0
3649,10700,apf,ragj.213,2456913.919298,-1.56,2.795099,-1,14793.0
3650,10700,apf,ragj.214,2456913.920235,-5.36,3.073438,-1,14572.0
3651,10700,apf,ragj.215,2456913.921173,-2.86,2.664935,-1,15357.0
3652,10700,apf,ragk.213,2456915.948798,-5.41,3.056699,-1,16138.0
3653,10700,apf,ragk.214,2456915.949712,-11.30,3.29053,-1,14255.0
